Sensor name;Date;dX;dY
Tilt 1;02.08.2022 02:00:06;-1.014;0.372
Tilt 1;02.08.2022 03:00:07;-1.054;0.376
Tilt 1;02.08.2022 04:00:07;-1.040;0.379
Tilt 1;02.08.2022 05:00:07;-0.984;0.411
Tilt 1;02.08.2022 06:00:07;-0.986;0.465
Tilt 1;02.08.2022 07:00:07;-0.945;0.433
Tilt 1;02.08.2022 08:00:06;-0.895;0.507
Tilt 1;02.08.2022 10:00:07;-0.886;0.568
Tilt 1;02.08.2022 11:00:07;-0.980;0.478
Tilt 1;02.08.2022 12:00:07;-0.941;0.492
Tilt 1;02.08.2022 13:00:07;-0.923;0.487
Tilt 1;04.08.2022 20:00:07;-0.964;0.450
Tilt 1;04.08.2022 21:00:07;-0.984;0.455
Tilt 1;04.08.2022 22:00:06;-0.939;0.465
Tilt 1;04.08.2022 23:00:06;-0.949;0.489
Tilt 1;05.08.2022 00:00:06;-0.930;0.468
Tilt 1;05.08.2022 01:00:07;-0.956;0.487
Tilt 1;05.08.2022 02:00:06;-0.967;0.452
Tilt 1;05.08.2022 03:00:07;-1.010;0.444
Tilt 1;05.08.2022 04:00:07;-1.008;0.442
Tilt 1;05.08.2022 05:00:07;-0.977;0.444
Tilt 1;05.08.2022 06:00:07;-0.986;0.427
Tilt 1;05.08.2022 07:00:07;-0.941;0.468
Tilt 1;05.08.2022 08:00:24;-0.889;0.554
Tilt 1;05.08.2022 09:00:06;-0.971;0.431
Tilt 1;05.08.2022 20:00:07;-0.982;0.442
Tilt 1;05.08.2022 21:00:06;-0.977;0.448
Tilt 1;05.08.2022 22:00:06;-1.029;0.413
Tilt 1;05.08.2022 23:00:06;-1.030;0.414
Tilt 1;06.08.2022 00:00:07;-1.051;0.403
Tilt 1;06.08.2022 01:00:07;-1.027;0.390
Tilt 1;06.08.2022 02:00:07;-1.027;0.385
Tilt 1;06.08.2022 03:00:07;-1.043;0.383
Tilt 1;06.08.2022 04:00:06;-1.029;0.411
Tilt 1;06.08.2022 05:00:07;-1.034;0.414
Tilt 1;06.08.2022 06:00:06;-0.990;0.433
Tilt 1;06.08.2022 07:00:07;-0.991;0.433
Tilt 1;06.08.2022 08:00:07;-0.967;0.463
Tilt 1;06.08.2022 09:00:07;-0.954;0.457
Tilt 1;06.08.2022 10:00:07;-0.986;0.468
Tilt 1;06.08.2022 11:00:06;-0.954;0.466
Tilt 1;06.08.2022 14:00:07;-0.952;0.431
Tilt 1;06.08.2022 15:00:07;-1.004;0.442
Tilt 1;06.08.2022 16:00:07;-0.869;0.544
Tilt 1;06.08.2022 17:00:06;-0.886;0.533
Tilt 1;06.08.2022 18:00:06;-0.954;0.479
Tilt 1;06.08.2022 19:00:07;-0.978;0.468
Tilt 1;06.08.2022 20:00:07;-0.943;0.455
Tilt 1;06.08.2022 21:00:07;-0.967;0.429
Tilt 1;06.08.2022 22:00:07;-0.990;0.472
Tilt 1;06.08.2022 23:00:07;-0.964;0.450
Tilt 1;07.08.2022 00:00:06;-0.971;0.457
Tilt 1;07.08.2022 01:00:07;-0.954;0.474
Tilt 1;07.08.2022 02:00:07;-0.960;0.483
Tilt 1;07.08.2022 03:00:07;-0.991;0.437
Tilt 1;07.08.2022 04:00:06;-0.973;0.476
Tilt 1;07.08.2022 05:00:06;-0.947;0.446
Tilt 1;07.08.2022 06:00:06;-0.962;0.470
Tilt 1;07.08.2022 07:00:07;-0.978;0.476
Tilt 1;07.08.2022 08:00:07;-0.932;0.457
Tilt 1;07.08.2022 09:00:07;-0.973;0.478
Tilt 1;07.08.2022 23:00:06;-0.886;0.526
Tilt 1;08.08.2022 00:00:06;-0.873;0.565
Tilt 1;08.08.2022 01:00:07;-0.914;0.537
Tilt 1;08.08.2022 02:00:06;-0.930;0.524
Tilt 1;08.08.2022 03:00:07;-0.962;0.498
Tilt 1;08.08.2022 04:00:06;-0.941;0.489
Tilt 1;08.08.2022 05:00:06;-0.951;0.498
Tilt 1;08.08.2022 06:00:07;-0.899;0.585
Tilt 1;13.08.2022 10:00:07;-0.878;0.503
Tilt 1;13.08.2022 11:00:07;-0.862;0.565
Tilt 1;13.08.2022 12:00:07;-1.016;0.418
Tilt 1;13.08.2022 13:00:07;-1.077;0.400
Tilt 1;13.08.2022 14:00:07;-0.952;0.479
Tilt 1;13.08.2022 15:00:06;-1.053;0.385
Tilt 1;13.08.2022 16:00:06;-1.071;0.374
Tilt 1;13.08.2022 17:00:07;-1.095;0.377
Tilt 1;13.08.2022 18:00:07;-0.938;0.487
Tilt 1;14.08.2022 09:00:07;-0.951;0.483
Tilt 1;14.08.2022 10:00:06;-1.079;0.374
Tilt 1;14.08.2022 11:00:24;-1.082;0.370
Tilt 1;14.08.2022 13:00:07;-1.075;0.377
Tilt 1;14.08.2022 14:00:06;-1.071;0.368
Tilt 1;14.08.2022 16:00:06;-1.075;0.385
Tilt 1;14.08.2022 17:00:07;-1.073;0.372
Tilt 1;14.08.2022 18:00:07;-1.071;0.409
Tilt 1;14.08.2022 19:00:07;-0.824;0.593
Tilt 1;17.08.2022 22:00:06;-0.949;0.470
Tilt 1;17.08.2022 23:00:06;-0.971;0.455
Tilt 1;18.08.2022 00:00:07;-0.982;0.470
Tilt 1;18.08.2022 01:00:07;-0.984;0.470
Tilt 1;18.08.2022 02:00:07;-0.978;0.466
Tilt 1;18.08.2022 03:00:07;-0.958;0.470
Tilt 1;18.08.2022 04:00:06;-0.969;0.492
Tilt 1;18.08.2022 05:00:07;-1.003;0.457
Tilt 1;18.08.2022 06:00:06;-0.991;0.455
Tilt 1;18.08.2022 13:00:07;-0.986;0.433
Tilt 1;18.08.2022 14:00:07;-0.995;0.439
Tilt 1;18.08.2022 15:00:07;-1.056;0.400
Tilt 1;18.08.2022 16:00:07;-0.915;0.492
Tilt 1;21.08.2022 06:00:06;-0.954;0.479
Tilt 1;21.08.2022 18:00:06;-0.982;0.470
Tilt 1;21.08.2022 19:00:07;-1.004;0.461
Tilt 1;21.08.2022 20:00:07;-0.971;0.461
Tilt 1;21.08.2022 21:00:07;-0.964;0.479
Tilt 1;21.08.2022 22:00:07;-1.016;0.479
Tilt 1;21.08.2022 23:00:06;-0.977;0.465
Tilt 1;22.08.2022 00:00:06;-0.984;0.470
Tilt 1;22.08.2022 01:00:06;-0.997;0.474
Tilt 1;22.08.2022 02:00:07;-0.990;0.446
Tilt 1;22.08.2022 03:00:07;-0.999;0.465
Tilt 1;22.08.2022 04:00:07;-0.997;0.452
Tilt 1;22.08.2022 05:00:07;-1.016;0.474
Tilt 1;22.08.2022 06:00:07;-0.982;0.459
Tilt 1;22.08.2022 07:00:06;-0.997;0.474
Tilt 1;22.08.2022 08:00:06;-0.958;0.483
Tilt 1;22.08.2022 20:00:07;-1.036;0.472
Tilt 1;22.08.2022 21:00:06;-1.019;0.435
Tilt 1;22.08.2022 22:00:07;-1.047;0.431
Tilt 1;22.08.2022 23:00:07;-1.088;0.413
Tilt 1;23.08.2022 00:00:07;-1.040;0.437
Tilt 1;23.08.2022 01:00:07;-1.032;0.429
Tilt 1;23.08.2022 02:00:07;-1.006;0.470
Tilt 1;23.08.2022 03:00:06;-0.984;0.470
Tilt 1;23.08.2022 04:00:07;-1.019;0.455
Tilt 1;23.08.2022 05:00:06;-0.973;0.478
Tilt 1;23.08.2022 06:00:07;-1.006;0.455
Tilt 1;23.08.2022 07:00:07;-0.973;0.502
Tilt 1;23.08.2022 12:00:07;-0.915;0.505
Tilt 1;23.08.2022 13:00:07;-1.023;0.411
Tilt 1;23.08.2022 15:00:07;-1.075;0.374
Tilt 1;23.08.2022 16:00:06;-1.075;0.376
Tilt 1;23.08.2022 17:00:06;-0.951;0.468
Tilt 1;23.08.2022 18:00:07;-0.980;0.487
Tilt 1;27.08.2022 04:00:08;-1.012;0.487
Tilt 1;27.08.2022 05:00:49;-1.045;0.455
Tilt 1;27.08.2022 06:00:07;-1.014;0.446
Tilt 1;27.08.2022 07:00:07;-0.967;0.520
Tilt 1;27.08.2022 19:00:07;-1.042;0.463
Tilt 1;27.08.2022 20:00:07;-1.001;0.474
Tilt 1;27.08.2022 21:00:06;-0.991;0.455
Tilt 1;27.08.2022 22:00:06;-1.004;0.479
Tilt 1;27.08.2022 23:00:07;-1.064;0.444
Tilt 1;28.08.2022 00:00:06;-1.049;0.444
Tilt 1;28.08.2022 01:00:07;-1.036;0.437
Tilt 1;28.08.2022 02:00:06;-1.016;0.468
Tilt 1;28.08.2022 03:00:07;-1.038;0.453
Tilt 1;28.08.2022 04:00:06;-0.986;0.491
Tilt 1;28.08.2022 05:00:07;-1.004;0.461
Tilt 1;28.08.2022 06:00:07;-1.040;0.465
Tilt 1;28.08.2022 07:00:25;-0.973;0.524
Tilt 1;28.08.2022 08:00:07;-0.967;0.516
Tilt 1;28.08.2022 13:00:07;-1.008;0.468
Tilt 1;28.08.2022 14:00:07;-1.032;0.422
Tilt 1;28.08.2022 15:00:06;-1.060;0.401
Tilt 1;28.08.2022 16:00:06;-1.067;0.394
Tilt 1;28.08.2022 17:00:07;-1.053;0.437
Tilt 1;28.08.2022 21:00:07;-0.986;0.515
Tilt 1;28.08.2022 22:00:06;-1.014;0.474
Tilt 1;28.08.2022 23:00:06;-1.006;0.453
Tilt 1;29.08.2022 00:00:07;-1.042;0.465
Tilt 1;29.08.2022 01:00:17;-1.090;0.446
Tilt 1;29.08.2022 02:00:07;-1.006;0.479
Tilt 1;29.08.2022 03:00:06;-1.014;0.461
Tilt 1;29.08.2022 04:00:07;-1.058;0.442
Tilt 1;29.08.2022 05:00:07;-1.014;0.474
Tilt 1;29.08.2022 06:00:07;-1.010;0.479
Tilt 1;29.08.2022 07:00:07;-1.006;0.516
Tilt 1;29.08.2022 11:00:07;-0.930;0.507
Tilt 1;29.08.2022 12:00:07;-0.982;0.478
Tilt 1;29.08.2022 13:00:07;-0.967;0.496
Tilt 1;29.08.2022 23:00:06;-0.986;0.507
Tilt 1;30.08.2022 00:00:06;-1.016;0.468
Tilt 1;30.08.2022 01:00:07;-1.034;0.470
Tilt 1;30.08.2022 02:00:39;-0.969;0.537
Tilt 1;30.08.2022 03:00:07;-1.001;0.465
Tilt 1;30.08.2022 04:00:07;-1.003;0.465
Tilt 1;30.08.2022 05:00:06;-1.019;0.479
Tilt 1;30.08.2022 06:00:07;-1.053;0.466
Tilt 1;30.08.2022 07:00:07;-1.032;0.474
Tilt 1;30.08.2022 12:00:06;-1.016;0.455
Tilt 1;30.08.2022 14:00:07;-1.051;0.426
Tilt 1;30.08.2022 15:00:06;-1.023;0.446
Tilt 1;30.08.2022 22:00:06;-1.006;0.503
Tilt 1;30.08.2022 23:00:06;-1.047;0.468
Tilt 1;31.08.2022 00:00:07;-1.066;0.466
Tilt 1;31.08.2022 01:00:07;-1.023;0.466
Tilt 1;31.08.2022 02:00:06;-1.030;0.465
Tilt 1;31.08.2022 03:00:06;-1.023;0.476
Tilt 1;31.08.2022 04:00:07;-1.060;0.483
Tilt 1;31.08.2022 05:00:07;-1.056;0.478
Tilt 1;31.08.2022 06:00:07;-1.042;0.459
Tilt 1;31.08.2022 07:00:07;-1.084;0.459
Tilt 1;31.08.2022 08:00:07;-0.954;0.572
Tilt 1;31.08.2022 11:00:07;-0.904;0.591
Tilt 1;31.08.2022 12:00:07;-0.954;0.522
Tilt 1;31.08.2022 13:00:07;-1.038;0.450
Tilt 1;31.08.2022 14:00:07;-1.093;0.429
Tilt 1;31.08.2022 15:00:06;-1.064;0.413
Tilt 1;31.08.2022 16:00:06;-1.066;0.413
Tilt 1;31.08.2022 17:00:06;-1.040;0.442
Tilt 1;31.08.2022 18:00:07;-0.917;0.518
Tilt 1;31.08.2022 22:00:06;-0.988;0.511
Tilt 1;31.08.2022 23:00:06;-1.019;0.452
Tilt 1;01.09.2022 00:00:06;-1.017;0.461
Tilt 1;01.09.2022 01:00:07;-1.038;0.461
Tilt 1;01.09.2022 02:00:07;-1.079;0.452
Tilt 1;01.09.2022 03:00:07;-1.038;0.468
Tilt 1;01.09.2022 04:00:06;-1.042;0.446
Tilt 1;01.09.2022 05:00:06;-1.043;0.453
Tilt 1;01.09.2022 06:00:07;-1.075;0.461
Tilt 1;01.09.2022 07:00:07;-1.056;0.452
Tilt 1;01.09.2022 08:00:07;-1.006;0.520
Tilt 1;01.09.2022 16:00:27;-1.047;0.431
Tilt 1;02.09.2022 00:00:06;-1.034;0.496
Tilt 1;02.09.2022 01:00:07;-1.090;0.442
Tilt 1;02.09.2022 02:00:07;-1.095;0.442
Tilt 1;02.09.2022 03:00:07;-1.103;0.446
Tilt 1;02.09.2022 04:00:07;-1.101;0.442
Tilt 1;02.09.2022 05:00:06;-1.105;0.431
Tilt 1;02.09.2022 06:00:06;-1.112;0.442
Tilt 1;02.09.2022 07:00:07;-1.106;0.431
Tilt 1;02.09.2022 08:00:07;-1.116;0.433
Tilt 1;02.09.2022 11:00:07;-1.105;0.429
Tilt 1;02.09.2022 12:00:06;-1.125;0.414
Tilt 1;02.09.2022 13:00:06;-1.127;0.413
Tilt 1;02.09.2022 14:00:07;-1.127;0.413
Tilt 1;02.09.2022 15:00:07;-1.125;0.407
Tilt 1;02.09.2022 16:00:07;-1.119;0.413
Tilt 1;02.09.2022 17:00:07;-1.084;0.440
Tilt 1;02.09.2022 21:00:07;-1.034;0.491
Tilt 1;02.09.2022 22:00:07;-1.080;0.479
Tilt 1;02.09.2022 23:00:07;-1.106;0.453
Tilt 1;03.09.2022 00:00:06;-1.112;0.429
Tilt 1;03.09.2022 01:00:06;-1.132;0.427
Tilt 1;03.09.2022 02:00:07;-1.121;0.424
Tilt 1;03.09.2022 03:00:07;-1.121;0.427
Tilt 1;03.09.2022 04:00:07;-1.123;0.427
Tilt 1;03.09.2022 05:00:07;-1.134;0.424
Tilt 1;03.09.2022 06:00:07;-1.127;0.422
Tilt 1;03.09.2022 07:00:06;-1.131;0.422
Tilt 1;03.09.2022 08:00:06;-1.116;0.440
Tilt 1;03.09.2022 11:00:07;-1.047;0.483
Tilt 1;03.09.2022 12:00:07;-1.075;0.453
Tilt 1;03.09.2022 13:00:06;-1.121;0.418
Tilt 1;03.09.2022 14:00:06;-1.119;0.418
Tilt 1;03.09.2022 15:00:06;-1.127;0.416
Tilt 1;03.09.2022 16:00:07;-1.119;0.416
Tilt 1;03.09.2022 17:00:07;-1.114;0.426
Tilt 1;05.10.2022 17:00:07;-1.001;0.656
Tilt 1;05.10.2022 19:00:07;-1.034;0.618
Tilt 1;05.10.2022 20:00:07;-1.045;0.598
Tilt 1;05.10.2022 21:00:06;-1.077;0.604
Tilt 1;05.10.2022 22:00:06;-1.099;0.574
Tilt 1;05.10.2022 23:00:07;-1.108;0.570
Tilt 1;06.10.2022 00:00:07;-1.112;0.554
Tilt 1;06.10.2022 01:00:06;-1.112;0.555
Tilt 1;06.10.2022 02:00:06;-1.121;0.552
Tilt 1;06.10.2022 03:00:07;-1.125;0.555
Tilt 1;06.10.2022 04:00:07;-1.118;0.559
Tilt 1;06.10.2022 05:00:07;-1.112;0.550
Tilt 1;06.10.2022 06:00:07;-1.114;0.554
Tilt 1;06.10.2022 07:00:06;-1.108;0.567
Tilt 1;06.10.2022 08:00:06;-1.116;0.576
Tilt 1;06.10.2022 09:00:07;-1.118;0.559
Tilt 1;06.10.2022 10:00:07;-1.095;0.570
Tilt 1;06.10.2022 11:00:07;-1.106;0.567
Tilt 1;06.10.2022 12:00:07;-1.097;0.554
Tilt 1;06.10.2022 13:00:06;-1.079;0.565
Tilt 1;06.10.2022 14:00:07;-1.103;0.557
Tilt 1;06.10.2022 15:00:06;-1.099;0.574
Tilt 1;06.10.2022 16:00:07;-1.099;0.574
Tilt 1;06.10.2022 17:00:07;-1.110;0.565
Tilt 1;06.10.2022 18:00:07;-1.127;0.567
Tilt 1;06.10.2022 19:00:06;-1.125;0.557
Tilt 1;06.10.2022 20:00:06;-1.125;0.544
Tilt 1;06.10.2022 21:00:07;-1.119;0.552
Tilt 1;06.10.2022 22:00:07;-1.134;0.563
Tilt 1;06.10.2022 23:00:07;-1.114;0.559
Tilt 1;07.10.2022 00:00:07;-1.103;0.567
Tilt 1;07.10.2022 01:00:07;-1.112;0.565
Tilt 1;07.10.2022 02:00:07;-1.106;0.561
Tilt 1;07.10.2022 03:00:06;-1.108;0.570
Tilt 1;07.10.2022 04:00:07;-1.112;0.563
Tilt 1;07.10.2022 05:00:06;-1.121;0.565
Tilt 1;07.10.2022 06:00:07;-1.116;0.563
Tilt 1;07.10.2022 17:00:06;-1.099;0.574
Tilt 1;07.10.2022 18:00:07;-1.114;0.565
Tilt 1;07.10.2022 19:00:07;-1.114;0.563
Tilt 1;07.10.2022 20:00:07;-1.127;0.574
Tilt 1;07.10.2022 21:00:07;-1.131;0.580
Tilt 1;07.10.2022 22:00:06;-1.129;0.563
Tilt 1;07.10.2022 23:00:06;-1.129;0.563
Tilt 1;08.10.2022 00:00:06;-1.145;0.544
Tilt 1;08.10.2022 01:00:07;-1.164;0.541
Tilt 1;08.10.2022 02:00:07;-1.162;0.542
Tilt 1;08.10.2022 03:00:07;-1.162;0.544
Tilt 1;08.10.2022 04:00:07;-1.164;0.542
Tilt 1;08.10.2022 05:00:06;-1.157;0.554
Tilt 1;08.10.2022 06:00:07;-1.155;0.552
Tilt 1;08.10.2022 07:00:06;-1.151;0.552
Tilt 1;08.10.2022 08:00:07;-1.134;0.555
Tilt 1;08.10.2022 09:00:07;-1.131;0.563
Tilt 1;08.10.2022 10:00:07;-1.125;0.567
Tilt 1;08.10.2022 11:00:07;-1.166;0.544
Tilt 1;08.10.2022 12:00:25;-1.164;0.542
Tilt 1;08.10.2022 13:00:07;-1.166;0.542
Tilt 1;08.10.2022 14:00:07;-1.164;0.542
Tilt 1;08.10.2022 15:00:07;-1.164;0.542
Tilt 1;08.10.2022 16:00:07;-1.164;0.542
Tilt 1;08.10.2022 17:00:06;-1.106;0.594
Tilt 1;08.10.2022 18:00:06;-1.164;0.544
Tilt 1;08.10.2022 19:00:06;-1.145;0.565
Tilt 1;08.10.2022 20:00:07;-1.155;0.550
Tilt 1;08.10.2022 21:00:07;-1.164;0.552
Tilt 1;08.10.2022 22:00:07;-1.164;0.550
Tilt 1;08.10.2022 23:00:06;-1.164;0.550
Tilt 1;09.10.2022 00:00:07;-1.164;0.552
Tilt 1;09.10.2022 01:00:06;-1.158;0.554
Tilt 1;09.10.2022 02:00:06;-1.155;0.561
Tilt 1;09.10.2022 03:00:06;-1.136;0.570
Tilt 1;09.10.2022 04:00:07;-1.132;0.568
Tilt 1;09.10.2022 05:00:07;-1.125;0.568
Tilt 1;09.10.2022 06:00:07;-1.123;0.576
Tilt 1;09.10.2022 07:00:07;-1.099;0.587
Tilt 1;09.10.2022 08:00:06;-1.116;0.596
Tilt 1;09.10.2022 09:00:06;-1.075;0.596
Tilt 1;09.10.2022 10:00:06;-1.097;0.609
Tilt 1;09.10.2022 11:00:07;-1.001;0.665
Tilt 1;09.10.2022 12:00:07;-0.964;0.733
Tilt 1;09.10.2022 13:00:07;-0.954;0.713
Tilt 1;09.10.2022 14:00:06;-1.014;0.702
Tilt 1;09.10.2022 15:00:07;-0.995;0.693
Tilt 1;09.10.2022 16:00:06;-0.995;0.709
Tilt 1;09.10.2022 17:00:07;-0.995;0.702
Tilt 1;09.10.2022 18:00:07;-0.999;0.685
Tilt 1;09.10.2022 19:00:07;-1.010;0.672
Tilt 1;09.10.2022 20:00:07;-1.030;0.652
Tilt 1;09.10.2022 21:00:06;-1.053;0.657
Tilt 1;09.10.2022 22:00:07;-1.008;0.674
Tilt 1;09.10.2022 23:00:06;-1.010;0.659
Tilt 1;10.10.2022 00:00:07;-0.982;0.702
Tilt 1;10.10.2022 01:00:07;-0.978;0.706
Tilt 1;10.10.2022 02:00:07;-0.964;0.719
Tilt 1;10.10.2022 03:00:07;-0.975;0.730
Tilt 1;10.10.2022 04:00:06;-1.001;0.732
Tilt 1;10.10.2022 05:00:06;-1.025;0.682
Tilt 1;10.10.2022 06:00:07;-1.058;0.663
Tilt 1;10.10.2022 07:00:07;-1.053;0.644
Tilt 1;10.10.2022 08:00:07;-1.066;0.631
Tilt 1;10.10.2022 09:00:07;-1.069;0.613
Tilt 1;10.10.2022 10:00:07;-1.112;0.580
Tilt 1;10.10.2022 11:00:06;-1.119;0.602
Tilt 1;10.10.2022 12:00:06;-1.093;0.630
Tilt 1;10.10.2022 13:00:07;-1.168;0.555
Tilt 1;10.10.2022 14:00:07;-1.166;0.555
Tilt 1;10.10.2022 15:00:07;-1.166;0.557
Tilt 1;10.10.2022 16:00:07;-1.095;0.613
Tilt 1;10.10.2022 17:00:06;-1.112;0.602
Tilt 1;10.10.2022 18:00:07;-1.112;0.609
Tilt 1;10.10.2022 19:00:06;-1.136;0.578
Tilt 1;10.10.2022 20:00:07;-1.140;0.576
Tilt 1;10.10.2022 21:00:07;-1.134;0.580
Tilt 1;10.10.2022 22:00:07;-1.149;0.576
Tilt 1;10.10.2022 23:00:06;-1.149;0.572
Tilt 1;11.10.2022 00:00:06;-1.155;0.568
Tilt 1;11.10.2022 01:00:06;-1.162;0.568
Tilt 1;11.10.2022 02:00:07;-1.162;0.570
Tilt 1;11.10.2022 03:00:07;-1.160;0.570
Tilt 1;11.10.2022 04:00:07;-1.162;0.570
Tilt 1;11.10.2022 05:00:07;-1.166;0.570
Tilt 1;11.10.2022 06:00:06;-1.168;0.565
Tilt 1;11.10.2022 07:00:06;-1.164;0.568
Tilt 1;11.10.2022 08:00:06;-1.168;0.570
Tilt 1;11.10.2022 09:00:07;-1.160;0.570
Tilt 1;11.10.2022 10:00:07;-1.155;0.572
Tilt 1;11.10.2022 11:00:07;-1.145;0.591
Tilt 1;11.10.2022 12:00:07;-1.170;0.567
Tilt 1;11.10.2022 13:00:25;-1.171;0.563
Tilt 1;11.10.2022 14:00:07;-1.170;0.565
Tilt 1;11.10.2022 15:00:07;-1.170;0.563
Tilt 1;11.10.2022 16:00:07;-1.168;0.565
Tilt 1;11.10.2022 17:00:06;-1.142;0.583
Tilt 1;11.10.2022 18:00:06;-1.147;0.585
Tilt 1;11.10.2022 19:00:06;-1.145;0.580
Tilt 1;11.10.2022 20:00:07;-1.149;0.580
Tilt 1;11.10.2022 21:00:07;-1.147;0.578
Tilt 1;11.10.2022 22:00:07;-1.147;0.583
Tilt 1;11.10.2022 23:00:06;-1.145;0.589
Tilt 1;12.10.2022 00:00:07;-1.140;0.581
Tilt 1;12.10.2022 01:00:07;-1.140;0.587
Tilt 1;12.10.2022 02:00:06;-1.144;0.585
Tilt 1;12.10.2022 03:00:06;-1.144;0.585
Tilt 1;12.10.2022 04:00:07;-1.138;0.587
Tilt 1;12.10.2022 05:00:07;-1.138;0.589
Tilt 1;12.10.2022 06:00:07;-1.144;0.589
Tilt 1;12.10.2022 07:00:07;-1.127;0.589
Tilt 1;12.10.2022 08:00:06;-1.123;0.607
Tilt 1;12.10.2022 09:00:06;-1.108;0.617
Tilt 1;12.10.2022 10:00:06;-1.069;0.626
Tilt 1;12.10.2022 11:00:07;-1.042;0.654
Tilt 1;12.10.2022 17:00:07;-1.045;0.661
Tilt 1;12.10.2022 18:00:07;-1.079;0.644
Tilt 1;12.10.2022 19:00:07;-1.066;0.644
Tilt 1;12.10.2022 20:00:07;-1.071;0.646
Tilt 1;12.10.2022 21:00:06;-1.092;0.630
Tilt 1;12.10.2022 22:00:07;-1.086;0.631
Tilt 1;12.10.2022 23:00:06;-1.075;0.641
Tilt 1;13.10.2022 00:00:07;-1.077;0.656
Tilt 1;13.10.2022 01:00:07;-1.097;0.626
Tilt 1;13.10.2022 02:00:07;-1.082;0.650
Tilt 1;13.10.2022 03:00:07;-1.060;0.644
Tilt 1;13.10.2022 15:00:07;-1.170;0.570
Tilt 1;13.10.2022 18:00:06;-1.144;0.593
Tilt 1;13.10.2022 19:00:06;-1.145;0.593
Tilt 1;13.10.2022 20:00:07;-1.157;0.585
Tilt 1;13.10.2022 21:00:07;-1.168;0.576
Tilt 1;13.10.2022 22:00:07;-1.168;0.578
Tilt 1;13.10.2022 23:00:06;-1.166;0.580
Tilt 1;14.10.2022 00:00:07;-1.168;0.576
Tilt 1;14.10.2022 01:00:06;-1.171;0.580
Tilt 1;14.10.2022 02:00:06;-1.168;0.580
Tilt 1;14.10.2022 03:00:07;-1.171;0.580
Tilt 1;14.10.2022 04:00:07;-1.170;0.580
Tilt 1;14.10.2022 05:00:07;-1.170;0.578
Tilt 1;14.10.2022 06:00:06;-1.168;0.580
Tilt 1;14.10.2022 07:00:06;-1.171;0.578
Tilt 1;14.10.2022 08:00:07;-1.144;0.598
Tilt 1;14.10.2022 09:00:07;-1.129;0.598
Tilt 1;14.10.2022 10:00:07;-1.108;0.635
Tilt 1;14.10.2022 11:00:07;-1.103;0.639
Tilt 1;14.10.2022 12:00:07;-1.049;0.691
Tilt 1;14.10.2022 13:00:06;-1.047;0.683
Tilt 1;14.10.2022 14:00:25;-1.090;0.641
Tilt 1;14.10.2022 15:00:07;-1.108;0.618
Tilt 1;14.10.2022 16:00:06;-1.134;0.607
Tilt 1;14.10.2022 17:00:06;-1.153;0.602
Tilt 1;14.10.2022 18:00:07;-1.134;0.602
Tilt 1;14.10.2022 19:00:07;-1.145;0.609
Tilt 1;14.10.2022 20:00:07;-1.160;0.591
Tilt 1;14.10.2022 21:00:07;-1.162;0.583
Tilt 1;14.10.2022 22:00:06;-1.162;0.581
Tilt 1;14.10.2022 23:00:06;-1.168;0.580
Tilt 1;15.10.2022 00:00:06;-1.162;0.589
Tilt 1;15.10.2022 01:00:07;-1.136;0.600
Tilt 1;15.10.2022 02:00:06;-1.142;0.604
Tilt 1;15.10.2022 03:00:07;-1.142;0.606
Tilt 1;15.10.2022 04:00:07;-1.153;0.598
Tilt 1;15.10.2022 05:00:07;-1.160;0.585
Tilt 1;15.10.2022 06:00:07;-1.168;0.589
Tilt 1;15.10.2022 07:00:07;-1.171;0.587
Tilt 1;15.10.2022 08:00:06;-1.168;0.589
Tilt 1;15.10.2022 09:00:06;-1.158;0.594
Tilt 1;15.10.2022 10:00:07;-1.162;0.598
Tilt 1;15.10.2022 11:00:07;-1.127;0.613
Tilt 1;15.10.2022 12:00:07;-1.177;0.581
Tilt 1;15.10.2022 13:00:07;-1.175;0.580
Tilt 1;15.10.2022 14:00:06;-1.177;0.581
Tilt 1;15.10.2022 15:00:06;-1.173;0.581
Tilt 1;15.10.2022 16:00:06;-1.121;0.609
Tilt 1;15.10.2022 17:00:07;-1.131;0.617
Tilt 1;15.10.2022 18:00:07;-1.157;0.594
Tilt 1;15.10.2022 19:00:07;-1.164;0.589
Tilt 1;15.10.2022 20:00:07;-1.153;0.607
Tilt 1;15.10.2022 21:00:06;-1.144;0.602
Tilt 1;15.10.2022 22:00:06;-1.138;0.606
Tilt 1;15.10.2022 23:00:06;-1.121;0.617
Tilt 1;16.10.2022 00:00:07;-1.121;0.622
Tilt 1;16.10.2022 01:00:07;-1.121;0.611
Tilt 1;16.10.2022 02:00:06;-1.125;0.615
Tilt 1;16.10.2022 03:00:06;-1.151;0.611
Tilt 1;16.10.2022 04:00:07;-1.127;0.617
Tilt 1;16.10.2022 05:00:07;-1.140;0.609
Tilt 1;16.10.2022 06:00:07;-1.127;0.606
Tilt 1;16.10.2022 07:00:07;-1.142;0.611
Tilt 1;16.10.2022 08:00:06;-1.134;0.620
Tilt 1;16.10.2022 09:00:06;-1.134;0.617
Tilt 1;16.10.2022 10:00:06;-1.097;0.637
Tilt 1;16.10.2022 11:00:07;-1.097;0.650
Tilt 1;16.10.2022 12:00:07;-1.121;0.620
Tilt 1;16.10.2022 13:00:07;-1.088;0.650
Tilt 1;16.10.2022 14:00:07;-1.079;0.678
